
time,time ns,angle,cadence,motorTargetCadence,pid,corrente effettiva Quad Sx,corrente effettiva Glut Sx,corrente effettiva Hams Sx,corrente effettiva Gastro Sx,corrente effettiva Quad Dx,corrente effettiva Glut Dx,corrente effettiva Hams Dx,corrente effettiva Gastro Dx,duty_cycle,motor_current,stimDistance,totalDistance,linearVelocity,powerLeft,powerRight,newDataLeft,newDataRight,connectedLeft,connectedRight,heart-rate
461531,1968871534,104.231,46.7602,50,0,0,0,0,0,0,0,0,0,49,23.9926,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461541,1978860238,107.043,46.7599,50,0,0,0,0,0,0,0,0,0,49,23.9926,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461551,1988855016,109.944,46.7598,50,0,0,0,0,0,0,0,0,0,49,23.9926,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461561,1998854775,112.866,46.7597,50,0,0,0,0,0,0,0,0,0,49,23.9926,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461571,2008857571,115.745,46.7597,50,0,0,0,0,0,0,0,0,0,49,23.9926,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461581,2018856571,118.667,47.1993,50,0,0,0,0,0,0,0,0,0,49,23.9926,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461591,2028856738,121.611,47.3526,50,0,0,0,0,0,0,0,0,0,49,23.9926,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461605,2043108701,124.534,47.4061,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461611,2048856571,127.5,47.4247,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461621,2058856534,130.4,47.4312,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461631,2068856775,133.323,47.4335,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461641,2078856405,136.179,47.4343,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461651,2088856756,139.124,47.4345,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461661,2098858219,142.002,47.4346,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461671,2108858516,144.749,47.4347,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461681,2118858238,147.671,47.9281,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461691,2128858608,150.527,48.2926,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461701,2138857423,153.406,48.4197,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461711,2148857886,156.24,48.464,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461721,2158856793,159.097,48.4795,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461731,2168856701,162.085,48.4849,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461741,2178856867,165.029,48.4867,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461751,2188856738,168.127,48.4874,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461761,2198856701,171.006,48.4876,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461771,2208855256,174.06,48.4877,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461781,2218856701,177.004,48.5768,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461791,2228856386,180.059,48.7328,50,0,0,0,0,0,0,0,0,0,49,24.1051,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461802,2240121256,183.069,48.7872,50,0,0,0,0,0,0,0,0,0,49,25.7809,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461811,2248858608,186.189,48.8061,50,0,0,0,0,0,0,0,0,0,49,25.7809,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461821,2258858034,189.221,48.8127,50,0,0,0,0,0,0,0,0,0,49,25.7809,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461831,2268858256,192.188,48.815,50,0,0,0,0,0,0,0,0,0,49,25.7809,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461841,2278858534,195.154,48.8158,50,0,0,0,0,0,0,0,0,0,49,25.7809,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461851,2288856793,198.032,48.8161,50,0,0,0,0,0,0,0,0,0,49,25.7809,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461861,2298856423,200.955,48.8162,50,0,0,0,0,0,0,0,0,0,49,25.7809,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461871,2308857404,203.855,48.8163,50,0,0,0,0,0,0,0,0,0,49,25.7809,1100.4,1173.76,15.919,24,0,0,0,1,1,0
461881,2318858738,206.646,48.8713,50,0,0,0,0,0,0,0,0,0,49,25.7809,1102.5,1175.85,15.7858,24,0,0,0,1,1,0
461891,2328857441,209.458,49.1939,50,0,0,0,0,0,0,0,0,0,49,25.7809,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
461901,2338858238,212.161,49.3064,50,0,0,0,0,0,0,0,0,0,49,25.7809,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
461911,2348856516,214.907,49.3457,50,0,0,0,0,0,0,0,0,0,49,25.7809,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
461921,2358856256,217.522,49.3593,50,0,0,0,0,0,0,0,0,0,49,25.7809,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
461931,2368856701,220.159,49.3641,50,0,0,0,0,0,0,0,0,0,49,25.7809,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
461941,2378856478,222.751,49.3658,50,0,0,0,0,0,0,0,0,0,49,25.7809,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
461951,2388856293,225.366,49.3664,50,0,0,0,0,0,0,0,0,0,49,25.7809,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
461961,2398857812,227.981,49.3666,50,0,0,0,0,0,0,0,0,0,49,25.7809,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
461971,2408858960,230.596,49.3666,50,0,0,0,0,0,0,0,0,0,49,25.7809,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
461981,2418857441,233.188,49.3667,50,0,0,0,0,0,0,0,0,0,49,25.7809,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
461991,2428856386,235.913,49.3667,50,0,0,0,0,0,0,0,0,0,49,25.7809,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462008,2446143164,238.55,46.5005,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462011,2448866867,241.274,45.0895,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462021,2458860515,243.977,44.5976,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462031,2468856478,246.68,44.426,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462041,2478888960,249.382,44.3662,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462051,2488872682,252.261,44.3454,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462061,2498880664,255.117,44.3381,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462071,2508868367,257.952,44.3356,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462081,2518862312,260.72,44.3347,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462091,2528855701,263.577,44.3344,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462101,2538857386,266.433,44.3343,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462111,2548856867,269.29,45.7152,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462121,2558856460,272.168,46.1968,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462131,2568858089,275.112,46.3647,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462141,2578856997,277.991,46.4232,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462151,2588856849,281.111,46.4436,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462161,2598856682,284.143,46.4507,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462171,2608857126,287.021,46.4532,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462181,2618863534,290.098,46.4541,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462191,2628857182,293.459,46.4544,50,0,0,0,0,0,0,0,0,0,50,26.2042,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462205,2643171663,296.426,46.4545,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462211,2648856589,299.106,0,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462221,2658856404,302.051,0,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462231,2668856497,304.929,0,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462241,-1616110688,307.632,0,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462251,-1606111040,310.444,0,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462261,-1596109336,313.191,0,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462271,-1586108577,316.047,0,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462281,-1576109114,318.75,0,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462291,-1566110244,321.519,0,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462301,-1556110651,324.353,0,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462311,-1546110410,327.122,0,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462321,-1536110577,329.978,46.7767,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462331,-1526110503,332.791,46.5227,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462341,-1516110577,335.515,46.4341,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462351,-1506110077,338.372,46.4033,50,0,0,0,0,0,0,0,0,0,50,29.484,1102.5,1175.85,15.7858,19,0,0,0,1,1,0
462361,-1496110781,341.338,46.3925,50,0,0,0,0,0,0,0,0,0,50,29.484,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462371,-1486109818,344.348,46.3887,50,0,0,0,0,0,0,0,0,0,50,29.484,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462381,-1476112429,347.424,46.3874,50,0,0,0,0,0,0,0,0,0,50,29.484,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462391,-1466110466,350.457,46.387,50,0,0,0,0,0,0,0,0,0,50,29.484,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462401,-1455756281,353.643,46.3868,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462411,-1446108336,356.697,46.3867,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462421,-1436108133,359.729,47.9601,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462431,-1426108781,2.82715,48.8996,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462441,-1416110225,5.90332,49.2272,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462451,-1406110207,8.97949,49.3414,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462461,-1396109947,12.0557,49.3813,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462471,-1386108466,15.022,49.3951,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462481,-1376110188,18.0103,49.4,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462491,-1366110466,20.9326,49.4017,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462501,-1356110633,23.9429,49.4023,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462511,-1346109910,26.9092,49.4025,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462521,-1336110781,29.8315,49.8225,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462531,-1326110577,32.7759,50.0733,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462541,-1316110244,35.6763,50.1607,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462551,-1306110836,38.5767,50.1912,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462561,-1296109392,41.4551,50.2018,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462571,-1286107688,44.5972,50.2055,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462581,-1276108985,47.6953,50.2068,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462591,-1266110448,50.5298,50.2073,50,0,0,0,0,0,0,0,0,0,50,25.4142,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462608,-1248707836,53.3862,50.2074,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462611,-1246110725,56.3965,50.2075,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462621,-1236110781,59.4507,49.8044,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462631,-1226110614,62.5269,49.4257,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462641,-1216110503,65.5151,49.2937,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462651,-1206111003,68.6133,49.2477,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462661,-1196110874,71.6235,49.2317,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462671,-1186099781,74.5679,49.2261,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462681,-1176110985,77.4683,49.2241,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462691,-1166110874,80.5884,49.2234,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462701,-1156111207,83.5986,49.2232,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462711,-1146108837,86.4771,49.2231,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462721,-1136109188,89.2676,49.5029,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462731,-1126109411,92.124,49.8506,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462741,-1116109540,94.9585,49.9718,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462751,-1106110633,97.8369,50.0141,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462761,-1096110559,100.649,50.0288,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462771,-1086107503,103.594,50.034,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462781,-1076110596,106.406,50.0358,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462791,-1066110762,109.351,50.0364,50,0,0,0,0,0,0,0,0,0,48,28.0782,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462804,-1052680133,112.295,50.0366,50,0,0,0,0,0,0,0,0,0,48,26.9724,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462811,-1046110948,115.129,50.0367,50,0,0,0,0,0,0,0,0,0,48,26.9724,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462821,-1036111503,117.986,50.0367,50,0,0,0,0,0,0,0,0,0,48,26.9724,1104.59,1177.95,15.8855,19,0,0,0,1,1,0
462831,-1026110577,120.974,48.6768,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462841,-1016110225,123.94,48.1166,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462851,-1006111244,126.775,47.9213,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462861,-996109263,129.697,47.8531,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462871,-986103281,132.664,47.8294,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462881,-976083855,135.52,47.8211,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462891,-966109577,138.376,47.8182,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462901,-956110318,141.299,47.8172,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462911,-946110596,144.155,47.8169,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462921,-936086522,147.078,47.8168,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462931,-926075133,150.11,48.0771,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462941,-916109189,153.01,48.3216,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462951,-906111818,156.13,48.4069,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462961,-896110781,159.119,48.4366,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462971,-886109818,162.107,48.447,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462981,-876111003,165.117,48.4506,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
462991,-866110040,168.259,48.4519,50,0,0,0,0,0,0,0,0,0,48,26.9724,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463001,-855627503,171.357,48.4523,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463011,-846093300,174.521,48.4524,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463021,-836108781,177.817,48.4525,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463031,-826108837,181.091,50.0196,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463041,-816109633,184.321,50.9554,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463051,-806110559,187.485,51.2817,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463061,-796110763,190.605,51.3955,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463071,-786108207,193.879,51.4351,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463081,-776111059,197,51.449,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463091,-766082763,200.032,51.4538,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463101,-756095337,203.108,51.4555,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463111,-746066615,206.206,51.4561,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463121,-736101670,209.019,51.4563,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463131,-726104578,211.985,51.7527,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463141,-716107207,214.841,51.856,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463151,-706109818,217.72,51.8921,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463161,-696109337,220.444,51.9046,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463171,-686102763,223.235,51.909,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463181,-676110448,226.025,51.9105,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463191,-666110726,228.662,51.9111,50,0,0,0,0,0,0,0,0,0,48,22.6282,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463207,-649632226,231.321,51.9112,50,0,0,0,0,0,0,0,0,0,46,20.8138,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463211,-646110652,234.045,51.9113,50,0,0,0,0,0,0,0,0,0,46,20.8138,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463221,-636110985,236.704,51.9113,50,0,0,0,0,0,0,0,0,0,46,20.8138,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463231,-626108726,239.473,51.3297,50,0,0,0,0,0,0,0,0,0,46,20.8138,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463241,-616110522,242.219,47.9206,50,0,0,0,0,0,0,0,0,0,46,20.8138,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463251,-606111152,244.988,46.7319,50,0,0,0,0,0,0,0,0,0,46,20.8138,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463261,-596110948,247.756,46.3174,50,0,0,0,0,0,0,0,0,0,46,20.8138,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463271,-586110781,250.591,46.1729,50,0,0,0,0,0,0,0,0,0,46,20.8138,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463281,-576110966,253.315,46.1225,50,0,0,0,0,0,0,0,0,0,46,20.8138,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463291,-566110670,256.282,46.1049,50,0,0,0,0,0,0,0,0,0,46,20.8138,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463301,-556109263,259.226,46.0988,50,0,0,0,0,0,0,0,0,0,46,20.8138,1106.69,1180.05,15.8521,19,0,0,0,1,1,0
463311,-546108170,262.148,46.0967,50,0,0,0,0,0,0,0,0,0,46,20.8138,1108.78,1182.14,15.8521,19,0,0,0,1,1,0
463321,-536109152,265.115,46.0959,50,0,0,0,0,0,0,0,0,0,46,20.8138,1108.78,1182.14,15.8521,19,0,0,0,1,1,0
463331,-526109004,268.081,46.0957,50,0,0,0,0,0,0,0,0,0,46,20.8138,1108.78,1182.14,15.8521,19,0,0,0,1,1,0
463341,-516109522,271.003,46.8694,50,0,0,0,0,0,0,0,0,0,46,20.8138,1108.78,1182.14,15.8521,19,0,0,0,1,1,0
463351,-506110670,273.926,47.4409,50,0,0,0,0,0,0,0,0,0,46,20.8138,1108.78,1182.14,15.8521,19,0,0,0,1,1,0
463361,-496110615,276.892,47.6402,50,0,0,0,0,0,0,0,0,0,46,20.8138,1108.78,1182.14,15.8521,19,0,0,0,1,1,0
463371,-486110818,279.902,47.7097,50,0,0,0,0,0,0,0,0,0,46,20.8138,1108.78,1182.14,15.8521,19,0,0,0,1,1,0
463381,-476110892,282.869,47.734,50,0,0,0,0,0,0,0,0,0,46,20.8138,1108.78,1182.14,15.8521,19,0,0,0,1,1,0
463391,-466110504,285.879,47.7424,50,0,0,0,0,0,0,0,0,0,46,20.8138,1108.78,1182.14,15.8521,19,0,0,0,1,1,0
463404,-452583726,288.977,47.7454,50,0,0,0,0,0,0,0,0,0,48,23.1111,1108.78,1182.14,15.8521,19,0,0,0,1,1,0
