1303213084651630664;1G;BaseActor;LeftUpLeg;0.238;238;0.965332;-0.149902;0.00927734;11.5854;-3.53659;-9.26829;0;0;0;0;0;0.693318;-0.0320461;-0.710629;0.115284;-0.998406;-0.0195491;0.0519327;0.0103592
11326629574748221512;2G;BaseActor;LeftLeg;0.238;238;-1.00977;0.0561523;0.153809;0.731707;-0.426829;0.304878;0;0;0;0;0;0.0647514;0.653299;0.0230827;-0.753973;-0.999537;-0.00799289;-0.0274546;-0.0103883
12314659747194024008;4G;BaseActor;Spine2;0.238;238;0.643066;0.0405273;0.730469;4.5122;4.14634;6.64634;0;0;0;0;0;-0.737757;-0.232977;0.287991;-0.564356;-0.999112;0.0102307;0.0400338;-0.00825223
12368997865241784392;3G;BaseActor;LeftFoot;0.238;238;0.578613;-0.163086;0.779297;2.19512;-1.40244;-1.82927;0;0;0;0;0;-0.456419;-0.233009;0.223855;-0.829022;-0.998948;-0.00775686;-0.0447997;-0.0060516
1303213084651630664;1G;BaseActor;LeftUpLeg;0.248;248;0.961914;-0.132324;0.0126953;12.0122;-3.84146;-9.81707;0;0;0;0;0;0.693271;-0.0313482;-0.710693;0.115359;-0.998442;-0.0190781;0.0514085;0.0103254
11326629574748221512;2G;BaseActor;LeftLeg;0.248;248;-1.01074;0.059082;0.149414;0.792683;-0.914634;0.182927;0;0;0;0;0;0.0647346;0.653272;0.023043;-0.753999;-0.999538;-0.0080249;-0.027417;-0.0104175
12368997865241784392;3G;BaseActor;LeftFoot;0.248;248;0.578125;-0.160645;0.788086;2.19512;-1.58537;-1.82927;0;0;0;0;0;-0.456445;-0.233126;0.223787;-0.828993;-0.998948;-0.00778702;-0.0448011;-0.00591367
1303213084651630664;1G;BaseActor;LeftUpLeg;0.258;258;0.95752;-0.10791;0.00488281;12.9268;-4.7561;-11.2195;0;0;0;0;0;0.693145;-0.0298274;-0.710862;0.115484;-0.998519;-0.018017;0.0502954;0.0102789
11326629574748221512;2G;BaseActor;LeftLeg;0.258;258;-1.00928;0.0556641;0.148438;-0.243902;-1.89024;0.792683;0;0;0;0;0;0.0647705;0.653171;0.0229815;-0.754085;-0.999536;-0.00813872;-0.0274078;-0.0105146
12314659747194024008;4G;BaseActor;Spine2;0.258;258;0.635254;0.0375977;0.728027;5.06098;3.96341;6.95122;0;0;0;0;0;-0.737264;-0.232894;0.287424;-0.565322;-0.999161;0.00973836;0.0389126;-0.00823144
12368997865241784392;3G;BaseActor;LeftFoot;0.258;258;0.577637;-0.15332;0.777344;3.10976;-1.58537;-1.95122;0;0;0;0;0;-0.456489;-0.23339;0.223586;-0.828949;-0.998948;-0.00781697;-0.0448341;-0.00557945
1303213084651630664;1G;BaseActor;LeftUpLeg;0.268;268;0.946777;-0.081543;0.00927734;13.1707;-5.30488;-12.9268;0;0;0;0;0;0.692996;-0.0281711;-0.711066;0.115536;-0.998598;-0.0168003;0.0491461;0.0102312
11326629574748221512;2G;BaseActor;LeftLeg;0.268;268;-1.01367;0.0522461;0.14502;-0.426829;-2.56098;2.19512;0;0;0;0;0;0.0649143;0.653025;0.0228839;-0.754202;-0.999532;-0.00836331;-0.0274586;-0.0106262
12314659747194024008;4G;BaseActor;Spine2;0.268;268;0.634277;0.0371094;0.725586;5.79268;4.08537;7.2561;0;0;0;0;0;-0.736903;-0.232873;0.287012;-0.566011;-0.999196;0.0094195;0.0380924;-0.00823134
12368997865241784392;3G;BaseActor;LeftFoot;0.268;268;0.578613;-0.15332;0.782715;2.80488;-2.0122;-1.95122;0;0;0;0;0;-0.456528;-0.233672;0.223416;-0.828893;-0.998948;-0.00788533;-0.0448642;-0.00525147
1303213084651630664;1G;BaseActor;LeftUpLeg;0.278;278;0.948242;-0.0634766;0.00927734;13.6585;-6.52439;-14.939;0;0;0;0;0;0.692803;-0.0263562;-0.711332;0.115483;-0.998678;-0.015381;0.0479698;0.010204
1303213084651630664;1G;BaseActor;LeftUpLeg;0.297;297;0.947266;-0.034668;0.0136719;13.0488;-7.31707;-19.5732;0;0;0;0;0;0.692341;-0.022234;-0.712003;0.114982;-0.998839;-0.0118951;0.0455782;0.0101172
